VIN,Date,TotalVoltage,TotalCurrent,CellMaxVoltage,CellMinVoltage,MaxTemperature,MinTemperature,Label
GEVSWMHJ3X1ZY942F,2019-12-26,338.0,0.0,3.5210000000000004,3.5110000000000006,12.0,11.0,0.0
GEVSWMHJ3X1ZY942F,2019-12-27,nan,nan,nan,nan,nan,nan,nan
GEVSWMHJ3X1ZY942F,2019-12-28,342.31954887218046,-2.3413533834586464,3.5686015037593983,3.5544210526315787,12.24812030075188,11.075187969924812,0.0
GEVSWMHJ3X1ZY942F,2019-12-29,342.2,0.0,3.563,3.556,14.0,12.0,0.0
GEVSWMHJ3X1ZY942F,2019-12-30,nan,nan,nan,nan,nan,nan,nan
GEVSWMHJ3X1ZY942F,2019-12-31,nan,nan,nan,nan,nan,nan,nan
GEVSWMHJ3X1ZY942F,2020-01-01,nan,nan,nan,nan,nan,nan,nan
GEVSWMHJ3X1ZY942F,2020-01-02,341.12094522019333,-1.1203007518796992,3.5536981740064446,3.543539205155746,20.18689581095596,18.30075187969925,0.0
AYWB57VZ5M8P42XJ1,2019-10-01,343.88346253229963,6.69405684754522,3.5874638242894057,3.5766382428940564,28.794573643410853,27.098191214470283,0.0
AYWB57VZ5M8P42XJ1,2019-10-02,341.1593201754386,-0.9225877192982457,3.5589605263157895,3.547967105263158,30.56798245614035,28.157894736842106,0.0
AYWB57VZ5M8P42XJ1,2019-10-03,341.75,-0.35000000000000003,3.5666969696969697,3.5549999999999997,26.62878787878788,24.696969696969695,0.0
AYWB57VZ5M8P42XJ1,2019-10-04,339.60298507462676,1.4701492537313432,3.541845771144279,3.5313233830845774,20.16915422885572,18.82089552238806,0.0
AYWB57VZ5M8P42XJ1,2019-10-05,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-10-06,340.96917293233076,0.8622180451127819,3.556746240601504,3.545503759398496,22.17105263157895,20.208646616541355,0.0
AYWB57VZ5M8P42XJ1,2019-10-07,340.02801484230054,-0.02987012987012986,3.5448627087198514,3.536115027829313,23.788497217068645,21.40630797773655,0.0
AYWB57VZ5M8P42XJ1,2019-10-08,365.97253765932794,-2.7503476245654697,3.8206448435689455,3.805890498261877,25.262456546929318,23.44380069524913,0.0
AYWB57VZ5M8P42XJ1,2019-10-09,340.8133535660091,6.922154779969652,3.5545599393019724,3.5430440060698025,25.83763277693475,24.18209408194234,0.0
AYWB57VZ5M8P42XJ1,2019-10-10,364.7029538904899,-4.410446685878963,3.806675792507204,3.792865994236311,26.360230547550433,24.138328530259365,0.0
AYWB57VZ5M8P42XJ1,2019-10-11,370.72020389249303,-0.2851714550509732,3.872275254865616,3.854414272474514,23.92215013901761,22.46524559777572,0.0
AYWB57VZ5M8P42XJ1,2019-10-12,343.86467661691535,12.144278606965175,3.5862711442786073,3.57439552238806,25.22139303482587,23.634328358208954,0.0
AYWB57VZ5M8P42XJ1,2019-10-13,339.01006711409394,1.332214765100671,3.5357953020134225,3.5250973154362417,19.379194630872483,17.711409395973153,0.0
AYWB57VZ5M8P42XJ1,2019-10-14,361.87672530446554,-2.1819350473613,3.7770493910690117,3.7623166441136675,22.514884979702302,20.873477672530445,0.0
AYWB57VZ5M8P42XJ1,2019-10-15,339.64966216216214,9.942229729729728,3.539304054054054,3.531070945945946,16.87162162162162,15.08108108108108,0.0
AYWB57VZ5M8P42XJ1,2019-10-16,360.95668515095497,-3.123043746149107,3.7665354282193464,3.7538662969808994,22.3456561922366,20.7215033887862,0.0
AYWB57VZ5M8P42XJ1,2019-10-17,345.931,11.744,3.610248,3.59673,21.382,19.764,0.0
AYWB57VZ5M8P42XJ1,2019-10-18,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-10-19,339.9416842105263,-0.33905263157894727,3.5443684210526314,3.5344284210526316,22.24105263157895,19.777894736842104,0.0
AYWB57VZ5M8P42XJ1,2019-10-20,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-10-21,364.78374531835203,-4.2812734082397,3.807008988764045,3.7936674157303374,20.56629213483146,19.047940074906368,0.0
AYWB57VZ5M8P42XJ1,2019-10-22,352.7697986577181,11.468456375838928,3.6811912751677847,3.66889932885906,19.936241610738254,18.30536912751678,0.0
AYWB57VZ5M8P42XJ1,2019-10-23,338.7632398753894,9.011526479750778,3.530545171339564,3.5205202492211836,20.05919003115265,18.610591900311526,0.0
AYWB57VZ5M8P42XJ1,2019-10-24,364.9657454545454,-4.3599272727272735,3.8093963636363637,3.7953418181818175,21.362909090909092,19.90327272727273,0.0
AYWB57VZ5M8P42XJ1,2019-10-25,356.8600113122172,1.4048076923076926,3.724264705882353,3.7102205882352943,24.271493212669682,22.320701357466064,0.0
AYWB57VZ5M8P42XJ1,2019-10-26,340.19623250807314,3.2416576964477932,3.5471969860064587,3.53767491926803,22.2518837459634,20.044133476856835,0.0
AYWB57VZ5M8P42XJ1,2019-10-27,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-10-28,365.053889278206,-4.051156271899089,3.810173791170287,3.7960084092501756,20.751927119831816,18.996496145760336,0.0
AYWB57VZ5M8P42XJ1,2019-10-29,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-10-30,361.2482142857142,0.10363095238095206,3.771323809523809,3.7566369047619053,24.922619047619047,23.413095238095238,0.0
AYWB57VZ5M8P42XJ1,2019-10-31,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-01,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-02,344.02784380305604,9.694736842105264,3.588689303904924,3.5777928692699486,19.96434634974533,18.64006791171477,0.0
AYWB57VZ5M8P42XJ1,2019-11-03,339.6973509933775,1.1675496688741718,3.544708609271523,3.5351059602649,16.450331125827816,14.728476821192054,0.0
AYWB57VZ5M8P42XJ1,2019-11-04,365.23458950201876,-3.4590847913862723,3.813178331090175,3.7980349932705244,20.784656796769852,19.122476446837148,0.0
AYWB57VZ5M8P42XJ1,2019-11-05,341.7287795992714,10.769945355191256,3.5652914389799637,3.5530673952641165,22.706739526411656,20.51366120218579,0.0
AYWB57VZ5M8P42XJ1,2019-11-06,364.7291492329149,-3.8271966527196644,3.807539051603905,3.7923054393305433,21.148535564853557,19.623430962343097,0.0
AYWB57VZ5M8P42XJ1,2019-11-07,373.99626417611745,-0.2903935957304868,3.907792528352235,3.8876937958639095,21.691127418278853,20.141427618412276,0.0
AYWB57VZ5M8P42XJ1,2019-11-08,369.29789103690683,0.278119507908611,3.8584745166959573,3.8395711775043937,21.481546572934974,19.633567662565905,0.0
AYWB57VZ5M8P42XJ1,2019-11-09,343.0369065849923,6.632618683001531,3.578961715160796,3.5660903522205207,20.59877488514548,18.41500765696784,0.0
AYWB57VZ5M8P42XJ1,2019-11-10,339.51942148760327,0.6524793388429754,3.5440495867768593,3.5322396694214877,17.181818181818183,15.347107438016529,0.0
AYWB57VZ5M8P42XJ1,2019-11-11,340.91761658031083,0.1569948186528497,3.5583419689119173,3.545208981001727,19.47495682210708,17.13644214162349,0.0
AYWB57VZ5M8P42XJ1,2019-11-12,353.6918192918193,-2.467094017094017,3.6887912087912085,3.6785085470085477,23.80952380952381,21.116605616605618,0.0
AYWB57VZ5M8P42XJ1,2019-11-13,366.55647865853655,-0.5793445121951218,3.825292682926829,3.8118765243902444,19.12576219512195,17.48170731707317,0.0
AYWB57VZ5M8P42XJ1,2019-11-14,339.4275925925926,9.551111111111112,3.538037037037037,3.5279055555555554,23.683333333333334,21.60925925925926,0.0
AYWB57VZ5M8P42XJ1,2019-11-15,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-16,340.2754504504504,-0.6659909909909911,3.546779279279279,3.5386497747747745,18.167792792792792,15.542792792792794,0.0
AYWB57VZ5M8P42XJ1,2019-11-17,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-18,362.61130020422047,-3.5141592920353983,3.782708645336964,3.771027910142954,16.150442477876105,14.867256637168142,0.0
AYWB57VZ5M8P42XJ1,2019-11-19,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-20,363.3244979919678,1.5880522088353421,3.7921977911646585,3.777169678714859,15.44578313253012,13.966867469879517,0.0
AYWB57VZ5M8P42XJ1,2019-11-21,342.11636363636364,10.479999999999999,3.5657939393939393,3.5571333333333333,11.824242424242424,10.424242424242424,0.0
AYWB57VZ5M8P42XJ1,2019-11-22,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-23,339.1390510948905,1.613594890510949,3.535846715328467,3.5264598540145986,18.527372262773724,15.706204379562044,0.0
AYWB57VZ5M8P42XJ1,2019-11-24,340.71436464088396,-1.0552486187845307,3.5519465930018415,3.5419263351749537,13.731123388581953,11.769797421731123,0.0
AYWB57VZ5M8P42XJ1,2019-11-25,338.4014492753623,1.3659420289855078,3.5281159420289856,3.5159130434782613,11.123188405797102,8.731884057971014,0.0
AYWB57VZ5M8P42XJ1,2019-11-26,361.1531803278688,-2.321901639344262,3.7679836065573773,3.7561318032786883,15.853770491803278,14.491147540983606,0.0
AYWB57VZ5M8P42XJ1,2019-11-27,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-28,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-11-29,358.11139896373055,0.7845710995970062,3.7372245250431777,3.722141623488774,16.88313183649971,14.91824985607369,0.0
AYWB57VZ5M8P42XJ1,2019-11-30,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-12-01,347.5,0.0,3.62,3.614,5.0,4.0,0.0
AYWB57VZ5M8P42XJ1,2019-12-02,336.8215648854961,3.89675572519084,3.5130400763358782,3.498335877862596,13.354961832061068,11.038167938931299,0.0
AYWB57VZ5M8P42XJ1,2019-12-03,339.81774545454545,-0.6014545454545455,3.5441541818181816,3.533183272727273,19.21090909090909,15.854545454545455,0.0
AYWB57VZ5M8P42XJ1,2019-12-04,361.2683173888576,-1.485818795723129,3.770228474957794,3.756477771525042,20.411930219471017,18.382667416994934,0.0
AYWB57VZ5M8P42XJ1,2019-12-05,340.8297297297297,11.32972972972973,3.553032432432432,3.543502702702703,9.556756756756757,7.718918918918919,0.0
AYWB57VZ5M8P42XJ1,2019-12-06,356.02609359104775,-1.4985249237029503,3.714827568667345,3.7014354018311297,20.269074262461853,17.585452695829094,0.0
AYWB57VZ5M8P42XJ1,2019-12-07,340.0522777777777,2.154611111111111,3.5473627777777774,3.534761666666667,23.41888888888889,20.190555555555555,0.0
AYWB57VZ5M8P42XJ1,2019-12-08,341.06693711967546,-1.3821501014198783,3.556707910750507,3.5447525354969573,16.68762677484787,14.058823529411764,0.0
AYWB57VZ5M8P42XJ1,2019-12-09,361.231984036488,-1.4754846066134553,3.7688141391106043,3.7568859749144816,18.825541619156215,17.24800456100342,0.0
AYWB57VZ5M8P42XJ1,2019-12-10,356.23487816531286,-1.6430004777830867,3.7164663162924034,3.704301003344482,23.040133779264213,20.210224558050644,0.0
AYWB57VZ5M8P42XJ1,2019-12-11,364.6969948186528,1.0918134715025911,3.8066735751295337,3.7919357512953367,14.467357512953368,12.38341968911917,0.0
AYWB57VZ5M8P42XJ1,2019-12-12,361.2616588419405,0.08035993740219079,3.7700657276995306,3.75589358372457,16.230829420970267,13.846635367762127,0.0
AYWB57VZ5M8P42XJ1,2019-12-13,360.4504380475595,1.0188360450563207,3.762035043804756,3.746145807259074,19.15331664580726,16.868585732165208,0.0
AYWB57VZ5M8P42XJ1,2019-12-14,338.51719858156025,3.393262411347518,3.5316205673758865,3.5183581560283685,15.714539007092199,13.212765957446809,0.0
AYWB57VZ5M8P42XJ1,2019-12-15,340.55274314214455,0.7684538653366583,3.552245635910224,3.5402344139650874,18.756857855361595,15.45137157107232,0.0
AYWB57VZ5M8P42XJ1,2019-12-16,361.3087563451776,-2.3884517766497466,3.769276015228426,3.756258883248731,17.36484771573604,15.421954314720812,0.0
AYWB57VZ5M8P42XJ1,2019-12-17,359.21723462593025,0.047630238934586906,3.748452408930669,3.734822953388171,23.424206815511162,20.565217391304348,0.0
AYWB57VZ5M8P42XJ1,2019-12-18,360.2065789473684,-0.1453947368421051,3.759125,3.744226973684211,21.99342105263158,19.282894736842106,0.0
AYWB57VZ5M8P42XJ1,2019-12-19,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-12-20,340.00658914728683,7.827325581395348,3.5479844961240308,3.534364341085271,10.222868217054264,8.215116279069768,0.0
AYWB57VZ5M8P42XJ1,2019-12-21,340.3944849959448,-0.9752635847526355,3.5499683698296844,3.539261151662611,19.312246553122467,15.824817518248175,0.0
AYWB57VZ5M8P42XJ1,2019-12-22,339.2599173553719,1.3636363636363635,3.5390371900826443,3.527797520661157,14.925619834710744,11.987603305785123,0.0
AYWB57VZ5M8P42XJ1,2019-12-23,360.07777044854873,-2.601121372031662,3.7569102902374674,3.7438660949868074,15.161609498680738,13.82915567282322,0.0
AYWB57VZ5M8P42XJ1,2019-12-24,338.54152334152326,10.72702702702703,3.531972972972973,3.517348894348894,16.085995085995087,13.50859950859951,0.0
AYWB57VZ5M8P42XJ1,2019-12-25,352.62361604875565,0.17983748095479934,3.6784377856780095,3.6662249873032,13.52006094464195,11.899441340782124,0.0
AYWB57VZ5M8P42XJ1,2019-12-26,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2019-12-27,339.6036764705882,-0.11334033613445364,3.54134768907563,3.530055672268908,18.78676470588235,15.620798319327731,0.0
AYWB57VZ5M8P42XJ1,2019-12-28,340.2512768130746,-0.261082737487232,3.5483513789581207,3.53694075587334,18.987742594484168,15.832482124616956,0.0
AYWB57VZ5M8P42XJ1,2019-12-29,341.11056338028175,-2.550704225352112,3.558464788732394,3.5474436619718306,10.154929577464788,8.169014084507042,0.0
AYWB57VZ5M8P42XJ1,2019-12-30,348.05438346400564,-1.3217391304347825,3.6284012829650747,3.6203884533143262,9.08624376336422,7.3000712758374915,0.0
AYWB57VZ5M8P42XJ1,2019-12-31,nan,nan,nan,nan,nan,nan,nan
AYWB57VZ5M8P42XJ1,2020-01-01,339.41656804733725,-0.6840236686390533,3.539165680473373,3.5286035502958577,8.337278106508876,7.005917159763314,0.0
AYWB57VZ5M8P42XJ1,2020-01-02,341.1240331491713,-0.9328729281767956,3.557953038674033,3.543610497237569,16.334254143646408,13.104972375690608,0.0
LC7RTY3DXHVS8B1JW,2019-10-08,338.1321428571428,3.0625,3.522232142857143,3.51125,22.0,20.303571428571427,0.0
LC7RTY3DXHVS8B1JW,2019-10-09,338.7,0.0,3.528,3.517,21.0,19.0,0.0
LC7RTY3DXHVS8B1JW,2019-10-10,355.1067821067821,-8.024963924963926,3.69878354978355,3.688301587301588,24.103896103896105,22.38816738816739,0.0
LC7RTY3DXHVS8B1JW,2019-10-11,380.2161764705882,0.39031862745097984,3.965982843137255,3.9448848039215685,23.45098039215686,21.813725490196077,0.0
LC7RTY3DXHVS8B1JW,2019-10-12,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-13,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-14,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-15,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-16,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-17,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-18,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-19,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-20,362.0,0.0,3.7769999999999997,3.7569999999999997,22.0,20.0,0.0
LC7RTY3DXHVS8B1JW,2019-10-21,356.54090909090905,7.854545454545456,3.719909090909091,3.699136363636363,20.0,18.90909090909091,0.0
LC7RTY3DXHVS8B1JW,2019-10-22,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-23,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-24,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-25,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-26,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-27,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-28,357.0615384615385,3.2461538461538457,3.7246153846153853,3.6996153846153845,16.0,14.0,0.0
LC7RTY3DXHVS8B1JW,2019-10-29,354.7833333333334,5.085714285714285,3.7008809523809525,3.6806190476190475,18.428571428571427,16.476190476190474,0.0
LC7RTY3DXHVS8B1JW,2019-10-30,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-10-31,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-01,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-02,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-03,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-04,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-05,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-06,355.0363636363636,0.990909090909091,3.7002727272727283,3.685545454545455,15.0,14.0,0.0
LC7RTY3DXHVS8B1JW,2019-11-07,341.3111111111111,3.119307832422587,3.555930783242259,3.543603825136612,24.906193078324225,22.884335154826957,0.0
LC7RTY3DXHVS8B1JW,2019-11-08,340.55879478827364,-0.08672638436482094,3.548370521172638,3.53582003257329,26.383550488599347,24.074918566775246,0.0
LC7RTY3DXHVS8B1JW,2019-11-09,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-10,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-11,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-12,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-13,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-14,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-15,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-16,337.76451612903224,0.8056451612903226,3.520564516129032,3.505362903225807,18.258064516129032,16.451612903225808,0.0
LC7RTY3DXHVS8B1JW,2019-11-17,340.84812030075193,-1.7578947368421054,3.549481203007519,3.539015037593985,17.94736842105263,16.0,0.0
LC7RTY3DXHVS8B1JW,2019-11-18,343.77625,-3.3775,3.5793500000000003,3.57045,17.5875,15.8375,0.0
LC7RTY3DXHVS8B1JW,2019-11-19,340.9769230769231,2.7192307692307693,3.550769230769231,3.5400384615384612,13.0,11.0,0.0
LC7RTY3DXHVS8B1JW,2019-11-20,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-21,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-22,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-23,341.2416666666666,1.2999999999999998,3.5542499999999997,3.543416666666666,13.5,12.0,0.0
LC7RTY3DXHVS8B1JW,2019-11-24,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-25,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-26,347.5777251184834,-4.799526066350711,3.617601895734597,3.611516587677725,13.985781990521327,12.090047393364928,0.0
LC7RTY3DXHVS8B1JW,2019-11-27,344.5039999999998,1.472,3.58642,3.5807200000000012,14.55,12.55,0.0
LC7RTY3DXHVS8B1JW,2019-11-28,345.2134615384615,1.2509615384615385,3.593408653846154,3.587509615384616,14.086538461538462,12.158653846153847,0.0
LC7RTY3DXHVS8B1JW,2019-11-29,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-11-30,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-01,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-02,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-03,341.800819672131,2.9827868852459014,3.5578524590163934,3.5505655737704918,12.467213114754099,10.811475409836065,0.0
LC7RTY3DXHVS8B1JW,2019-12-04,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-05,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-06,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-07,339.5578512396694,2.792561983471075,3.5354628099173553,3.526082644628099,13.0,11.0,0.0
LC7RTY3DXHVS8B1JW,2019-12-08,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-09,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-10,339.74873949579825,-3.17563025210084,3.535084033613446,3.522806722689076,15.798319327731093,14.3109243697479,0.0
LC7RTY3DXHVS8B1JW,2019-12-11,340.61184971098265,-1.1739884393063584,3.5488583815028907,3.5361502890173413,19.421965317919074,17.283236994219653,0.0
LC7RTY3DXHVS8B1JW,2019-12-12,343.51601123595503,-4.174719101123595,3.5770702247191006,3.5676179775280903,19.508426966292134,17.109550561797754,0.0
LC7RTY3DXHVS8B1JW,2019-12-13,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-14,nan,nan,nan,nan,nan,nan,0.0
LC7RTY3DXHVS8B1JW,2019-12-15,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-16,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-17,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-18,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-19,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-20,343.95454545454544,2.523863636363636,3.5802272727272726,3.5749772727272737,10.102272727272727,9.0,0.0
LC7RTY3DXHVS8B1JW,2019-12-21,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-22,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-23,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-24,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-25,343.9127659574468,1.0255319148936168,3.57844680851064,3.573382978723403,11.553191489361701,9.702127659574469,0.0
LC7RTY3DXHVS8B1JW,2019-12-26,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-27,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-28,nan,nan,nan,nan,nan,nan,nan
LC7RTY3DXHVS8B1JW,2019-12-29,343.1153846153847,1.7769230769230773,3.57048717948718,3.5657179487179476,9.948717948717949,8.179487179487179,0.0
146BX0JV95KCHE73R,2019-10-02,376.78280098280095,0.021990171990172662,3.9298501228501226,3.9109705159705155,28.46928746928747,27.2002457002457,0.0
146BX0JV95KCHE73R,2019-10-03,372.4863592699327,0.11767531219980788,3.8849077809798276,3.866634966378482,27.243035542747357,25.716618635926995,0.0
146BX0JV95KCHE73R,2019-10-04,361.35465611685936,-0.12830188679245294,3.7680572124163114,3.7533237979306144,28.01034692635423,26.175289105295192,0.0
146BX0JV95KCHE73R,2019-10-05,378.661865569273,-0.08203017832647456,3.9494142661179694,3.930982167352538,25.931412894375857,24.44718792866941,0.0
146BX0JV95KCHE73R,2019-10-06,366.73606138107414,0.5376598465473148,3.8241982097186704,3.809106777493606,25.812659846547316,24.047314578005114,0.0
146BX0JV95KCHE73R,2019-10-07,365.0685140562249,-1.1169477911646586,3.80680562248996,3.79126265060241,25.488353413654618,23.87550200803213,0.0
146BX0JV95KCHE73R,2019-10-08,366.74351092896177,0.3006147540983609,3.824566256830601,3.808507513661202,25.381147540983605,23.48428961748634,0.0
146BX0JV95KCHE73R,2019-10-09,365.08110979929154,-0.08524203069657593,3.8067009051554512,3.7920936639118463,26.922471467926012,24.90318772136954,0.0
146BX0JV95KCHE73R,2019-10-10,371.1612522686025,-0.10281306715063537,3.8711288566243196,3.853661524500908,25.466424682395644,23.978221415607987,0.0
146BX0JV95KCHE73R,2019-10-11,373.2941765241128,0.15168334849863516,3.8934858962693357,3.8751173794358507,25.54959053685168,24.222929936305732,0.0
146BX0JV95KCHE73R,2019-10-12,361.62570738440303,1.1174603174603177,3.7707146307798483,3.7561783988957904,26.290200138026226,24.253623188405797,0.0
146BX0JV95KCHE73R,2019-10-13,350.7355509355509,1.2723195723195722,3.656068013068013,3.643438669438669,29.42946242946243,27.38045738045738,0.0
146BX0JV95KCHE73R,2019-10-14,350.56834804539716,-2.302080706179067,3.6530624211853717,3.6428199873896587,26.543190416141236,24.576292559899116,0.0
146BX0JV95KCHE73R,2019-10-15,371.48390572390565,0.16558922558922565,3.871476767676768,3.857844444444444,25.03905723905724,23.02289562289562,0.0
146BX0JV95KCHE73R,2019-10-16,356.52848689771764,-0.21580726965342403,3.714947168216399,3.7042003381234148,26.86263736263736,24.948013524936602,0.0
146BX0JV95KCHE73R,2019-10-17,364.2911556603774,0.04640330188679235,3.7962028301886797,3.784702830188679,25.882075471698112,24.37735849056604,0.0
146BX0JV95KCHE73R,2019-10-18,375.7705603038936,-0.40379867046533696,3.9164529914529913,3.9013124406457744,25.43874643874644,23.866096866096868,0.0
146BX0JV95KCHE73R,2019-10-19,360.0427738927738,9.024009324009324,3.7521608391608394,3.7405034965034965,25.06177156177156,23.595571095571096,0.0
146BX0JV95KCHE73R,2019-10-20,366.81469252992156,-3.096161782913743,3.8227552620718117,3.8103264548080893,25.31448617416426,23.421791167973588,0.0
146BX0JV95KCHE73R,2019-10-21,355.8375824175824,8.145714285714286,3.7095494505494506,3.695262637362638,25.091208791208793,23.345054945054944,0.0
146BX0JV95KCHE73R,2019-10-22,340.76405208964263,0.4527256208358571,3.551274076317384,3.540141126589945,27.13718958207147,25.54724409448819,0.0
146BX0JV95KCHE73R,2019-10-23,340.3055507372073,0.17996530789245452,3.544915871639202,3.5361032090199482,28.444058976582827,27.251517779705118,0.0
146BX0JV95KCHE73R,2019-10-24,371.1949462365591,-4.034086021505376,3.8678478494623656,3.8564639784946233,26.183870967741935,24.44247311827957,0.0
146BX0JV95KCHE73R,2019-10-25,nan,nan,nan,nan,nan,nan,0.0
146BX0JV95KCHE73R,2019-10-26,370.9421610169491,7.14957627118644,3.8664533898305082,3.851533898305085,23.216101694915253,22.01271186440678,0.0
146BX0JV95KCHE73R,2019-10-27,352.7873739798368,-1.627124339894383,3.6757129140662506,3.6657815650504078,28.489198271723478,26.40470475276044,0.0
146BX0JV95KCHE73R,2019-10-28,362.5098984771573,0.055126903553299675,3.7774477157360407,3.7668040609137057,25.911167512690355,24.263451776649745,0.0
146BX0JV95KCHE73R,2019-10-29,361.8106967615309,0.08758586849852797,3.7702522080471046,3.759421491658489,25.66584887144259,23.820412168792934,0.0
